Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Used ISBN,Genre
25582867,"Rise of the Wolf (Mark of the Thief, #2)",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,054556204X,9780545562041,0,4.11,Scholastic Press,Hardcover,352.0,2016.0,2016.0,,2015/10/24,to-read,to-read (#13),to-read,,,,0,0,9780545562041,"Magic, Conspiracies, Chariot racing, Juvenile fiction, Antiquities, Dragons, Amulets, Fiction, History, Children's fiction, Magic, fiction, Dragons, fiction, Conspiracies, fiction, Rome, history, fiction, nyt:childrens-middle-grade-hardcover=2016-02-14, New York Times bestseller"
17453187,"Mark of the Thief (Mark of the Thief, #1)",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,,,5,3.96,Scholastic Press,Kindle Edition,352.0,2015.0,2015.0,2015/10/24,2015/10/23,,,read,"Wow.  I love Jennifer A. Nielsen's writing.  Everything is fast paced and interesting, and there is always a plot twist at the end of the book that makes you wanting more.  I loved the Ascendance trilogy, so I picked up this book to fill the void, and I was not disappointed.  <br/><br/>Nic is so full of sass, it is hilarious.  He is loyal and trustworthy, but at the same time still wary of everything.  I can't wait for the next book because this ending had me like <br/><img src=""https://38.media.tumblr.com/830e0a2e45caf1ce61649aea229c7aa5/tumblr_nvqnn3gcaW1un7fp4o1_500.gif""/><br/><img src=""https://38.media.tumblr.com/f2ceb2fe33fb1d8bb344e5c9af6eab99/tumblr_nkxk2e6ZjA1u65dxqo1_500.gif""/><br/>Honestly, you need to go and get this book now, it was so good.  ",,,1,0,,No ISBN
13612965,"The Bronze Key (Magisterium,  #3)",Holly Black,"Black, Holly",Cassandra Clare,0545522315,9780545522311,0,4.08,Scholastic,Hardcover,249.0,2016.0,2016.0,,2015/10/22,to-read,to-read (#12),to-read,,,,0,0,9780545522311,"Fantasy, Good and evil, Magic, Fiction, Action & Adventure, Adventure and adventurers, Secrets, Juvenile fiction, Fantasy & Magic, Social Themes, Adventure stories, Secrecy, Schools, Friendship, Children's fiction, Magic, fiction, Good and evil, fiction, Adventure and adventurers, fiction, Schools, fiction, Friendship, fiction, nyt:series-books=2016-09-18, New York Times bestseller"
13612962,"The Copper Gauntlet (Magisterium, #2)",Holly Black,"Black, Holly",Cassandra Clare,0545522285,9780545522281,4,4.11,Scholastic Press,Hardcover,264.0,2015.0,2015.0,2015/10/22,2015/06/27,,,read,"10/1/15<br/>I won this in a goodreads giveaway!! I can't wait for my copy to come, I loved the first book.<br/><br/>10/22/15<br/>Finished!!! I really liked this one, I love the way that this series is going.  It seems very original and unlike Harry Potter.  <br/><br/>At the end though, I don't think they were very subtle, but I think that this series is headed in a love triangle direction.  *crosses fingers* I hope not.  I don't really want any romance in the story.",,,1,0,9780545522281,"Magic, Adventure and adventurers, Secrets, Juvenile fiction, Fiction, Adventure stories, Secrecy, Wolves, Children's fiction, Magic, fiction, Wolves, fiction, Adventure and adventurers, fiction, Friendship, fiction, nyt:childrens-middle-grade-hardcover=2015-09-20, New York Times bestseller"
20748818,"東京喰種トーキョーグール 3 (Tokyo Ghoul, #3)",Sui Ishida,"Ishida, Sui",石田スイ,4088793579,9784088793573,4,4.39,集英社,Paperback,192.0,2012.0,2012.0,2015/10/21,2015/10/21,,,read,"What I really liked in this volume, was the part that wasn't shown in the anime.  When it was shown that Kaneki can go through that blood test without lighting up as a ghoul.  <br/><br/>In the anime, I couldn't see anything that still proved biologically that Kaneki was still human other than the one eye thing.  So I was happy that there was an actual difference that can help the ghouls in the future.",,,1,0,9784088793573,Not Found
23734628,"Carry On (Simon Snow, #1)",Rainbow Rowell,"Rowell, Rainbow",Jim Tierney,1250049555,9781250049551,4,4.16,St. Martin's Griffin,Hardcover,522.0,2015.0,2015.0,2015/10/20,2015/09/14,,,read,"I liked the story of Carry On.  <br/><br/>However, I really hated the first 160 pages, I didn't like the writing, and the story was just so boring.  I mean really boring.  Or, at least, it was for me.  The story started picking up when we got to the chapters written by Baz.  Before then I was prepared to give this book 2 stars.  <br/><br/>Except that I really liked the rest of the book.  And the more I read after that... The more I liked it, and because 160 pages is only about 1/5 of the book, and I loved the last 4/5, this book is now a 3.8 star book.  <br/><br/>Simon Snow is very boring and annoying for me, and everytime I read Agatha's chapters I wanted to stop reading.  But, I love Baz and Penelope, they were amazing.  I loved their characters very much.  <br/><br/>I don't understand what Baz see's in Simon, but I ship them.  I'm actually not even sure if the book made me ship them or something else, because I went into the book shipping them.  I bet it was because of Fangirl.  <br/><br/>Anyway, if you can push through the first 160 pages, I'm sure you'll love the book.  If you're not one for slow beginning, then I don't think this is the book for you.  ",,,1,0,9781250049551,"gay, fantasy, magical schools, Young adult fiction, fantasy, contemporary, Young adult fiction, romance, paranormal, Magic, JUVENILE FICTION / Love & Romance, JUVENILE FICTION / Fantasy & Magic, Fiction, Gays, Dating (Social customs), Boarding schools, Schools, Monsters, Fantasy fiction, Juvenile fiction, Young adult fiction, nyt:young-adult-e-book=2015-10-25, New York Times bestseller, Magicians, Vampires, Roommates, Missing persons, Students, Internats, Romans, nouvelles, etc. pour la jeunesse, Colocataires, Personnes disparues, Fantasy & Magic, Love & Romance, Private schools"
22489107,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,"Meyer, Marissa",,1250060559,9781250060556,5,3.95,Feiwel & Friends,Hardcover,272.0,2015.0,2015.0,2015/10/17,2015/10/15,,,read,"Fairest was not at all as I had been expecting.  I really enjoyed the past that Levana went through.  It showed that she wasn't just a heartless cardboard cutout villian.  There was depth and reason, not matter how twisted, behind the reason why she was so evil.  <br/>And even if she was really evil, she still had a reason why she did all the things she did, to make sure Luna thrived.  <br/><br/><spoiler> We met the man whom Levana had always loved, no matter if he never loved her back.  And when we found out that she was the one who commissioned the murder, I was suprised.  But, also relieved.  Does that make sense?  Probably not, but I was happy that Levana finally realised that the man she loved was never going to loved her back.  The actions that were then carried out... Well I'm sure there was probably a better way for them to be carried out </spoiler><br/><br/>All in all, I really liked this short story, and the fact that we got to meet Winter before Winter the book.  Which, I am very excited to read next month and meet Marissa Meyer at one of her tour stops.  800 pages of awesomeness here I come!    ",,,1,0,9781250060556,"Revolutions, Teenage girls, Extraterrestrial beings, Juvenile fiction, Fiction, Cyborgs, Science fiction, Fugitives from justice, Kings, queens, rulers, Rescues, Queens, American Science fiction, Kings and rulers, Children's fiction, Kings, queens, rulers, etc., fiction, Extraterrestrial beings, fiction, JUVENILE FICTION / Fairy Tales & Folklore / General, JUVENILE FICTION / Science Fiction"
13260668,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,"Messenger, Shannon",,1442445998,9781442445994,5,4.48,Aladdin,Hardcover,624.0,2014.0,2014.0,2015/10/16,2015/10/12,,,read,"OMG this books was so amazing.  Sophie and Keefe, ugh, I ship them so hard.  <br/><br/><br/>Also the plot twist and turns were so unsuspecting.  KOTLC is definitely one of my favorites.  <br/><br/>I can't wait for Neverseen and especially when I get to meet Shannon Messenger in a couple weeks for the release of the next book.  I am so excited for it!! <br/><br/>Who are Sophie's parents? Who will she fall in love with?  <br/><br/><br/>The feels consumed me I was literally lying on the floor for at least five minutes with the book on my head muttering ""Oh My Gosh"" over and over again.",,,1,0,9781442445994,"Children's fiction, Identity, fiction, Fairies, fiction, Fantasy fiction, Parapsychology, fiction"
13597728,"Asylum (Asylum, #1)",Madeleine Roux,"Roux, Madeleine",,0062220969,9780062220967,3,3.64,HarperTeen,Hardcover,317.0,2013.0,2013.0,2015/09/21,2015/09/20,,,read,"This book is creepy.  <br/><br/>Not in the actual sense that the events are so mysterious and scary, but the way the author writes and keeps certain things hidden but with enough hints so that when it hits you, you're like ""WHAT?""  <br/><br/>I had trouble reading this at some points because I was terrified to continue, which I guess means that this is a good book.  Of course I ended up finishing and am really excited to read the next book, which I would normally pick up right away, but I think I'll wait until the creepy factor has goes down a bit.  <br/><br/>If you need a good horror book, that doesn't have much violence, this is the one for you.  Solid 3 stars, good read.   ",,,1,0,9780062220967,"Social Issues, Detective and mystery stories, Paranormal fiction, Psychiatric hospitals, Mysteries & Detective Stories, Fiction, Mental illness, College stories, Supernatural, Universities and colleges, Mystery and detective stories, Ability, Juvenile fiction, Haunted places, New Experience, Horror & Ghost Stories, JUVENILE FICTION, JUVENILE FICTION / Horror & Ghost Stories, JUVENILE FICTION / Mysteries & Detective Stories, JUVENILE FICTION / Social Issues / New Experience, nyt:young-adult=2013-09-15, New York Times bestseller, Children's fiction, Mental illness, fiction, Universities and colleges, fiction, Supernatural, fiction"
18632072,"暗殺教室 6 [Ansatsu Kyoushitsu 6] (Assassination Classroom, #6)",Yusei Matsui,"Matsui, Yusei",松井優征,4088708210,9784088708218,4,4.28,集英社,Paperback,192.0,2013.0,2013.0,2015/10/10,2015/10/10,,,read,"Karma is awesome.  Karma is bae.  Oh, yeah, and exams are coming.  xD",,,1,0,9784088708218,"Assassins, Teacher-student relationships, Study and teaching, Extraterrestrial beings, Junior high school students, Murder, Comic books, strips"
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",Rick Riordan,"Riordan, Rick",,1423160916,9781423160915,5,4.23,Disney-Hyperion Books,Hardcover,512.0,2015.0,2015.0,2015/10/09,2015/01/21,,,read,"YESSSSS!!!! WE GET THE COVER AND IT IS AWESOME!!!<br/><br/>review:  This book was so amazing, I can't even put it into words.  Rick Riordan is such a troll.  I laughed so much during the whole thing, and the first person point of view was so refreshing.  I love this book, but I'm sad that now I have to wait a whole year to get the next one.",,,1,0,9781423160915,No categories available
7972098,"Black Butler, Vol. 4 (Black Butler, #4)",Yana Toboso,"Toboso, Yana",,031608428X,9780316084284,4,4.41,Yen Press,Paperback,194.0,2011.0,2008.0,2015/10/05,2015/10/06,,,read,"Not a big fan of prince Soma and them, but awesome none the less",,,1,0,9780316084284,"Serial murderers, Butlers, Aristocracy (Social class), Comic books, strips, Orphans, Demonology, Comics & graphic novels, manga, fantasy, London (england), fiction, Comics & graphic novels, manga, historical fiction, nyt:manga=2011-02-13, New York Times bestseller"
7663586,Black Butler V,Yana Toboso,"Toboso, Yana",Maria Fransiska,9792764550,9789792764550,4,4.45,Elex Media Komputindo,Paperback,192.0,2010.0,2008.0,2015/10/05,2015/10/06,,,read,Circus is next!!,,,1,0,9789792764550,Not Found
16131489,"The Last Star (The 5th Wave, #3)",Rick Yancey,"Yancey, Rick",,0399162437,9780399162435,0,3.61,G.P. Putnam's Sons Books for Young Readers,Hardcover,338.0,2016.0,2016.0,,2015/10/05,to-read,to-read (#11),to-read,,,,0,0,9780399162435,"Extraterrestrial beings, Science fiction, Survival, War, Fiction, Eccentrics and eccentricities, Home schooling, Letters, Diaries, nyt:series-books=2016-06-12, New York Times bestseller, Children's fiction, Extraterrestrial beings, fiction, War, fiction, Survival, fiction"
6867952,"Black Butler, Vol. 2 (Black Butler, #2)",Yana Toboso,"Toboso, Yana",,0316084255,9780316084253,4,4.45,Yen Press,Paperback,194.0,2010.0,2007.0,2015/10/03,2015/10/03,,,read,"Obviously I loved this, but I am waiting for one of the volumes to seriously wow me before rating one of them 5 stars. <br/><br/>Ciel as a girl *laughs*<br/>Why is he such a pretty girl? I'm jealous.  <br/><br/>God, this story is so hilarious.  love it!",,,1,0,9780316084253,"Aristocracy (Social class), Butlers, Comic books, strips, New York Times bestseller, nyt:manga=2010-06-20, Serial murderers, Orphans, Demonology, History, Comics & graphic novels, manga, fantasy, London (england), fiction, Comics & graphic novels, manga, historical fiction"
6690979,"Black Butler, Vol. 1 (Black Butler, #1)",Yana Toboso,"Toboso, Yana",Tomo Kimura,0316080845,9780316080842,4,4.35,Yen Press,Paperback,194.0,2010.0,2007.0,2015/10/03,2015/10/03,,,read,"Black Butler was the first anime I ever watched.  But.... the anime doesn't cover all the content in the manga.  So, I finally decided to pick it up.  I very much liked this first volume, and I am looking forward to the point where I will catch up to the anime and read the new content.",,,1,0,9780316080842,"nyt:manga=2010-07-11, nyt:manga=2010-07-04, manga, New York Times bestseller, Graphic novels, Butlers, Comic books, strips, Comics & graphic novels, manga, fantasy, London (england), fiction, Comics & graphic novels, manga, historical fiction, Aristocracy (Social class), Serial murderers"
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,0142000671,9780142000670,4,3.89,Penguin Books,Paperback,107.0,2002.0,1937.0,2015/09/30,2015/09/17,,,read,Very good for a book just over 100 pages.  Although the last bit was a little rushed.  ,,,1,0,9780142000670,"contemporary fiction, literary fiction, classics, Labor Trilogy, psychological fiction, Male friendship, Goal (Psychology), western stories, Fiction, Vida ranchera, Men, People with mental disabilities, Classic Literature, Ranch life, Drifters, Retrasados mentales, Open Library Staff Picks, Vaqueros, open_syllabus_project, Friendship, Amistad entre hombres, Cowboys, Ficción, Literary, Small Town & Rural, Cowhands, Farm life, Cow-boys, Vie rurale, Classical literature, Roman, Amitié masculine, Historical fiction, American fiction (fictional works by one author), California, fiction, Children's fiction, Voyages and travels, fiction, People with disabilities, fiction, Friendship, fiction, Fiction, general, West (u.s.), fiction, Large type books, American literature, Critique et interprétation, Littérature française, Étude et enseignement, Fiction, fantasy, general, Study guides, Examinations, Comic books, strips, Of mice and men (Steinbeck, John), American fiction, Roman américain, Romans, nouvelles, Personnes ayant une déficience intellectuelle, Vie au ranch, Migrant labor, Drama, American drama (dramatic works by one author), Fiction, psychological, collectionID:bannedbooks"
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,0345539788,9780345539786,0,4.27,Del Rey,Hardcover,382.0,2014.0,2014.0,,2015/09/29,to-read,to-read (#10),to-read,,,,0,0,9780345539786,"Science Fiction, Fantasy, Fiction, Dystopia, Young Adult"
24885763,Violent Ends,Shaun David Hutchinson,"Hutchinson, Shaun David","Neal Shusterman, Brendan Shusterman, Beth Revis, Cynthia Leitich Smith, Kendare Blake, Delilah S. Dawson, Steve Brezenoff, Tom Leveen, Hannah Moskowitz, Blythe Woolston, Trish Doller, Mindi Scott, Margie Gelbwasser, Christine Johnson, Elisa Nader, E.M. Kokie, Courtney Summers",1481437453,9781481437455,0,3.98,Simon & Schuster Books for Young Readers,Kindle Edition,338.0,2015.0,2015.0,,2015/09/27,to-read,to-read (#9),to-read,,,,0,0,9781481437455,"Schools, High schools, School shootings, Fiction, Perspective (Philosophy), Children's fiction, Schools, fiction, Juvenile fiction"
22206699,"License to Thrill (The Genius Files, #5)",Dan Gutman,"Gutman, Dan",,0062236326,9780062236326,4,4.42,HarperCollins,Hardcover,251.0,2015.0,2015.0,2015/09/26,2015/09/26,,,read,Nice ending.,,,1,0,9780062236326,"Assassins, Families, Brothers and sisters, Adventure and adventurers, Juvenile fiction, Family life, Fiction, Genius, Recreational vehicles, Twins, Adventure stories, Children's fiction, Adventure and adventurers, fiction, Brothers and sisters, fiction, Family life, fiction, Genius, fiction, Siblings, Twins, fiction"
23281811,Pretending to Be Erica,Michelle  Painchaud,"Painchaud, Michelle",,0670014974,9780670014972,0,3.73,Viking Books for Young Readers,Hardcover,272.0,2015.0,2015.0,,2015/09/26,to-read,to-read (#8),to-read,,,,0,0,9780670014972,"Swindlers and swindling, Impersonation, Fiction, Conduct of life, Missing persons, Children's fiction, Conduct of life, fiction, Missing persons, fiction, Nevada, fiction"
18053082,"From Texas with Love (The Genius Files, #4)",Dan Gutman,"Gutman, Dan",,0062285629,9780062285621,4,4.35,HarperCollins,Kindle Edition,288.0,2014.0,2014.0,2015/09/26,2015/09/25,,,read,I'd say this one was the best so far.,,,1,0,9780062285621,"Assassins, Brothers and sisters, Adventure and adventurers, Juvenile fiction, Family life, Fiction, Genius, Recreational vehicles, Twins, Children's fiction, Adventure and adventurers, fiction, Brothers and sisters, fiction, Twins, fiction, Family life, fiction, Southwest, new, fiction, Genius, fiction, Fiction, action & adventure, Code and cipher stories, Adventure stories, Automobile travel, Amusements, Gifted children, Siblings, Adventure fiction, Automobile travel, fiction, Siblings, fiction"
15818083,"You Only Die Twice (The Genius Files, #3)",Dan Gutman,"Gutman, Dan",,0061827703,9780061827709,4,4.34,HarperCollins,Hardcover,304.0,2013.0,2013.0,2015/09/25,2015/09/24,,,read,"I really like this except for one repetitive phrase, ""let's blow this pop stand."" After a while, it just gets kind of annoying.",,,1,0,9780061827709,"Assassins, Elvis Presley impersonators, Brothers and sisters, Adventure and adventurers, Juvenile fiction, Monuments, Genius, Family life, Fiction, Voyages and travels, Recreational vehicles, Automobile travel, Gifted children, Twins, Amusements, Families, Children's fiction, Adventure and adventurers, fiction, Brothers and sisters, fiction, Twins, fiction, Family life, fiction, Southern states, fiction, Genius, fiction, Criminals, fiction, Automobiles, fiction, Siblings, fiction, Voyages and travels, fiction"
11607961,"Never Say Genius (The Genius Files, #2)",Dan Gutman,"Gutman, Dan",,0061827673,9780061827679,3,4.31,HarperCollins,Hardcover,280.0,2012.0,2012.0,2015/09/24,2015/03/05,,,read,"Hmm, some parts were repetitive, but I still like it a lot.",,,1,0,9780061827679,"Assassins, Brothers and sisters, Adventure and adventurers, Family life, Fiction, Genius, Recreational vehicles, Twins, Families, Juvenile fiction, Adventure fiction, Adventure stories, Siblings, Children's fiction, Adventure and adventurers, fiction, Genius, fiction, Brothers and sisters, fiction, Twins, fiction, Criminals, fiction, Family life, fiction, Transportation, automotive, fiction, Automobiles, fiction, Siblings, fiction"
8514027,"Mission Unstoppable (The Genius Files, #1)",Dan Gutman,"Gutman, Dan",,0061827649,9780061827648,4,4.09,HarperCollins,Hardcover,304.0,2011.0,2011.0,2015/09/22,2015/03/05,,,read,"I'm changing my rating to 4 stars.  There are more books in the series and I want them to improve.  Still love the book, but I guess after 5 years, it is not as good as I remembered.",,,1,0,9780061827648,"Assassins, Brothers and sisters, Adventure and adventurers, Family life, Fiction, Genius, Recreational vehicles, Twins, Families, Juvenile fiction, Adventure stories, Siblings, Children's fiction, Adventure and adventurers, fiction, Genius, fiction, Brothers and sisters, fiction, Twins, fiction, Transportation, automotive, fiction, Family life, fiction, Criminals, fiction, Automobiles, fiction, Siblings, fiction, nyt:paperback-books=2012-02-12, New York Times bestseller"
16101128,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,"Yancey, Rick",,0399162410,9780399162411,5,4.0,G.P. Putnam's Sons Books for Young Readers,Hardcover,457.0,2013.0,2013.0,2015/09/19,2015/09/16,,,read,"I don't like books with aliens.<br/><br/>I was wrong.<br/><br/>This book was so freaking fabulous.  I love all the characters, the original story line.  Everything was just awesome.  <br/><br/>You need to read this now!",,,1,0,9780399162411,"Children's fiction, Extraterrestrial beings, fiction, Survival, fiction, War, fiction, Science fiction, Large type books, Extraterrestrial beings, Fiction, Survival, War, Aliens, Juvenile fiction, War stories, Young adult fiction, Dystopias, Human-alien encounters, Thrillers (Children's / Teenage), Action & Adventure, Love & Romance, Suspense, nyt:young-adult=2013-05-26, New York Times bestseller, New York Times reviewed"
18007564,The Martian,Andy Weir,"Weir, Andy",,0804139024,9780804139021,4,4.42,Ballantine Books,Hardcover,384.0,2014.0,2011.0,2015/09/19,2015/09/14,,,read,"The first half of this book was candy.  I downed it, and I never stopped reading it.  The second half, in my opinion, felt kind of dragged a little bit, but I still really enjoyed it.    ",,,1,0,9780804139021,"Science-Fiction, Science Fiction & Fantasy, Suspense & Thriller, Science fiction, Amerikanisches Englisch, Astronauts, Survival, Fiction, Survival skills, Supervivencia, Novela, Astronautas, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, science fiction, action & adventure, Fiction, science fiction, general, Large type books, Arabic language materials, Romans, nouvelles, nyt:hardcover-fiction=2014-03-02, New York Times bestseller, Chang pian xiao shuo, Children's fiction, Adventure and adventurers, fiction, Fantasy fiction"
24487030,"Kagerou Daze Manga, Vol. 2",Jin (Shizen no Teki-P),"Teki-P), Jin (Shizen no","Mahiro Sato, Shidu, Wannyanpu",0316346195,9780316346191,4,4.14,Yen Press,Paperback,162.0,2015.0,2012.0,2015/09/15,2015/09/15,,,read,"still not clear about these ""powers"" but seems interesting.",,,1,0,9780316346191,"Supernatural, Hostages, Fiction, Teenagers, Comic books, strips, Cartoons and comics, Comics & graphic novels, manga, general"
9307674,"The Last Guardian (Artemis Fowl, #8)",Eoin Colfer,"Colfer, Eoin",,1423161610,9781423161615,4,4.16,Disney/Hyperion Books,Hardcover,328.0,2012.0,2012.0,2015/09/14,2015/09/10,,,read,"I can't believe that this is the end.  No more Artemis Fowl.  I am incredibly sad. I love this series so much, but this last book was not the best in the series, and the ending was not very spectacular.  I am sad to say that this was only a 4.3 star book for me.<br/><br/>But, the ending was sort of surprising.  <spoiler>  I am happy that Artemis didn't actually die, but I feel like the way that he came back to life wasn't a very good idea either.  I have all these feels, and the emotional side of me is really happy, but the logical side of me is wondering why Eoin decided to end the series this way.  Very perplexing.  </spoiler>   ",,,1,0,9781423161615,"Space and time, Fairies, Magic, Genius, JUVENILE FICTION / Action & Adventure / General, Adventure and adventurers, Juvenile fiction, Artemis Fowl (Fictitious character), Fiction, JUVENILE FICTION / General, JUVENILE FICTION / Fantasy & Magic, Brothers, Action & Adventure, Twins, Fantasy & Magic, General, Adventure fiction, Children's fiction, Adventure and adventurers, fiction, Space and time, fiction, Fairies, fiction, Magic, fiction, Genius, fiction, Fowl, artemis (fictitious character), fiction"
7005865,The Atlantis Complex (Artemis Fowl #7),Eoin Colfer,"Colfer, Eoin",,1423128192,9781423128199,4,3.97,Disney/Hyperion Books,Hardcover,357.0,2010.0,2010.0,2015/09/10,2015/09/04,,,read,"This book really seemed like a filler book for the last one, but it was still super good.  ",,,1,0,9781423128199,"Magic, Adventure and adventurers, Atlantis (Legendary place), Fairies, Space and time, Fiction, Mental illness, Demonology, Juvenile fiction, Adventure stories, Adventure fiction, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Leprechauns, Children's fantasy fiction, Personality disorders, Artemis Fowl (Fictitious character), Children's fiction, Fowl, artemis (fictitious character), fiction, Atlantis (legendary place), fiction, Magic, fiction, Fairies, fiction, Space and time, fiction, Mental illness, fiction, Demonology, fiction, Adventure and adventurers, fiction, Fowl, Artemis (Fictitious character) -- Juvenile fiction, Leprechauns -- Juvenile fiction, Personality disorders -- Juvenile fiction, Leprechauns -- Romans, nouvelles, etc. pour la jeunesse, Troubles de la personnalité -- Romans, nouvelles, etc. pour la jeunesse, Fowl, Artemis (Fictitious character)"
2179276,"The Time Paradox (Artemis Fowl, #6)",Eoin Colfer,"Colfer, Eoin",,,,5,4.08,Hyperion Books for Children/Disney Book Group,Hardcover,391.0,2008.0,2008.0,2015/09/04,2015/09/03,,,read,"Ahhhhhhh!!!!!! so good loved it.  Time travel can be a bit complicated though.  <spoiler> Opal is back!!! Holly and Artemis kissed and I ship it and I don't ship it at the same time.  Also, now Angeline knows about fairies wow!! </spoiler> only two more books in the series!!",,,1,0,,No ISBN
37586,"The Lost Colony (Artemis Fowl, #5)",Eoin Colfer,"Colfer, Eoin",,,,5,4.01,Miramax Books/Hyperion Books for Children,Hardcover,385.0,2006.0,2006.0,2015/09/03,2015/08/31,,,read,"Holy freaking crap this was so freaking good!!!!!!! Best Artemis Fowl book so far, and that ending!!!! <spoiler> switched eyes with Holly?!?!!!! Twins!!!! Three freaking years!!! </spoiler> I just can't believe how fabulous this book was.  Ahhhhh the feels!!!",,,1,0,,No ISBN
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,,9780385534635,0,4.01,Doubleday,Hardcover,506.0,2011.0,2011.0,,2015/09/02,to-read,to-read (#7),to-read,,,,0,0,9780385534635,"New York Times bestseller, Fiction, Magicians, Circus, Games, Circus performers, nyt:hardcover_fiction=2011-12-24, Psychokinesis, Magic, Fate and fatalism, Roman, Night, Amerikanisches Englisch, Competition (Psychology), Large type books, Fiction, romance, fantasy, Fiction, fantasy, historical, New York Times reviewed"
114954,"The Opal Deception (Artemis Fowl, #4)",Eoin Colfer,"Colfer, Eoin",,1423103998,9781423103998,4,4.06,Miramax,Paperback,528.0,2009.0,2005.0,2015/08/29,2015/08/28,,,read,Another amazing adventure of Artemis Fowl.  There is not much involvement from Bulter in this book.  And Artemis didn't seem like much of a super genius in this book.  But I loved it anyway!  ,,,1,0,9781423103998,"Fiction, Magic, Adventure and adventurers, Fairies, Literature, Art thefts, Father-Son relationship, Large type books, New York Times bestseller, nyt:series_books=2008-06-22, Children's fiction, England, fiction, Fairies, fiction, Kidnapping, fiction, Magic, fiction, Fowl, artemis (fictitious character), fiction, Adventure and adventurers, fiction, Juvenile fiction, Revenge, Parent and child, Kidnapping, Artemis Fowl (Fictitious character), Vengeance, Romans, nouvelles, etc. pour la jeunesse, Parents et enfants, Fées, Romans, nouvelles, Adventure fiction, Young adult fiction, Fowl, Artemis (Personnage fictif), Enlèvement (Droit pénal), Magie, Roman pour jeunes adultes, Roman pour la jeunesse, Child and youth fiction, Artemis Fowl, Fictitious character, Adventure stories, Fowl, Artemis (Fictitious character) -- Juvenile fiction, Pixies -- Juvenile fiction, Fowl, Artemis (Fictitious character), Pixies"
24487023,"Prison School, Vol. 1 (Volume 1) (Prison School, 1)",Akira Hiramoto,"Hiramoto, Akira",,031634365X,9780316343657,2,3.79,Yen Press,Paperback,386.0,2015.0,2015.0,2015/08/26,2015/08/26,,,read,"The concept is soooo good.  The actual book, not so much.  ",,,1,0,9780316343657,"Graphic novels, Comics & graphic novels, manga, general"
20743809,"東京喰種トーキョーグール 2 (Tokyo Ghoul, #2)",Sui Ishida,"Ishida, Sui",石田スイ,4088792912,9784088792910,4,4.42,集英社,Paperback,208.0,2012.0,2012.0,2015/08/26,2015/08/26,,,read,Getting better.  Excited to see Kaneki use the mask in action.  ,,,1,0,9784088792910,Not Found
18667307,"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,"Ishida, Sui",,2723495612,9782723495615,4,4.41,Glénat,Mass Market Paperback,224.0,2013.0,2012.0,2015/08/26,2015/08/26,,,read,"Very nice.  So much hype around Tokyo Ghoul, and I watched the first season anime about half a year ago.  I actually like the manga art style better, which almost never happens.  I will continue on, I hope something very cool happens soon.",,,1,0,9782723495615,No categories available
